annee,date_arrondie,sous_famille,categorie,prix_moyen
2021,2021-04-01,"melon, pastèque",Prix moyen du produit local en magasin,445.10526315789474
2021,2021-04-01,salade et tomate,Prix moyen du produit importé en magasin,624.4473684210526
2021,2021-04-01,salade et tomate,Prix moyen du produit local en magasin,770.655737704918
2021,2021-05-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,514
2021,2021-05-01,agrume,Prix moyen du produit importé en magasin,916.2074829931972
2021,2021-05-01,agrume,Prix moyen du produit local en magasin,612.924074074074
2021,2021-05-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,243.38732394366198
2021,2021-05-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,479.5652173913044
2021,2021-05-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,964.5
2021,2021-05-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,897.7626728110599
2021,2021-05-01,"banane, kiwi",Prix moyen du produit importé en magasin,3995
2021,2021-05-01,"banane, kiwi",Prix moyen du produit local en magasin,743.9912280701755
2021,2021-05-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,248.515625
2021,2021-05-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,472.7
2021,2021-05-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,647.284289276808
2021,2021-05-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,701.219262295082
2021,2021-05-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,446.8181818181818
2021,2021-05-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,353.8312757201646
2021,2021-05-01,fruit exotique,Prix moyen du produit importé en magasin,536.3636363636364
2021,2021-05-01,fruit exotique,Prix moyen du produit local en magasin,594.995238095238
2021,2021-05-01,herbe aromatique,Prix moyen du produit local en magasin,260.94117647058823
2021,2021-05-01,légume frais : autres,Prix moyen du produit local en magasin,402.6373626373626
2021,2021-05-01,"légume vert, asperge",Prix moyen du produit importé en magasin,885.5377358490566
2021,2021-05-01,"légume vert, asperge",Prix moyen du produit local en magasin,885.1612903225806
2021,2021-05-01,"melon, pastèque",Prix moyen du produit importé en magasin,501.625
2021,2021-05-01,"melon, pastèque",Prix moyen du produit local en magasin,578.14049586776855
2021,2021-05-01,salade et tomate,Prix moyen du produit importé en magasin,755.8222222222222
2021,2021-05-01,salade et tomate,Prix moyen du produit local en magasin,885.1880341880342
2021,2021-06-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,351.6666666666667
2021,2021-06-01,agrume,Prix moyen du produit importé en magasin,893.207468879668
2021,2021-06-01,agrume,Prix moyen du produit local en magasin,611.4646464646464
2021,2021-06-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,241.4271523178808
2021,2021-06-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,489.4107142857143
2021,2021-06-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1019.6091644204852
2021,2021-06-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,908.6117424242424
2021,2021-06-01,"banane, kiwi",Prix moyen du produit importé en magasin,3995
2021,2021-06-01,"banane, kiwi",Prix moyen du produit local en magasin,738.943661971831
2021,2021-06-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,273.41911764705884
2021,2021-06-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,535.6870229007634
2021,2021-06-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,584.1115973741794
2021,2021-06-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,593.4364640883978
2021,2021-06-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,511.3181818181818
2021,2021-06-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,373.40836012861735
2021,2021-06-01,fruit exotique,Prix moyen du produit importé en magasin,525
2021,2021-06-01,fruit exotique,Prix moyen du produit local en magasin,588.429203539823
2021,2021-06-01,herbe aromatique,Prix moyen du produit local en magasin,226.57142857142858
2021,2021-06-01,légume frais : autres,Prix moyen du produit local en magasin,368.41726618705036
2021,2021-06-01,"légume vert, asperge",Prix moyen du produit importé en magasin,872.1176470588235
2021,2021-06-01,"légume vert, asperge",Prix moyen du produit local en magasin,935.2222222222222
2021,2021-06-01,"melon, pastèque",Prix moyen du produit importé en magasin,571.4285714285714
2021,2021-06-01,"melon, pastèque",Prix moyen du produit local en magasin,590.1807228915662
2021,2021-06-01,salade et tomate,Prix moyen du produit importé en magasin,654.3452380952381
2021,2021-06-01,salade et tomate,Prix moyen du produit local en magasin,883.3782771535581
2021,2021-07-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,368.84615384615387
2021,2021-07-01,agrume,Prix moyen du produit importé en magasin,789.8981818181818
2021,2021-07-01,agrume,Prix moyen du produit local en magasin,585.8027842227378
2021,2021-07-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,272.0580204778157
2021,2021-07-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,438.140350877193
2021,2021-07-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,933.3789473684211
2021,2021-07-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,687.6766091051805
2021,2021-07-01,"banane, kiwi",Prix moyen du produit importé en magasin,3995
2021,2021-07-01,"banane, kiwi",Prix moyen du produit local en magasin,785.625
2021,2021-07-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,427.34234234234236
2021,2021-07-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,606.45
2021,2021-07-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,592.3142250530785
2021,2021-07-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,517.3648068669528
2021,2021-07-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,597.6627906976744
2021,2021-07-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,465.10729613733906
2021,2021-07-01,fruit exotique,Prix moyen du produit importé en magasin,580
2021,2021-07-01,fruit exotique,Prix moyen du produit local en magasin,589.3434782608696
2021,2021-07-01,herbe aromatique,Prix moyen du produit local en magasin,182.8421052631579
2021,2021-07-01,légume frais : autres,Prix moyen du produit local en magasin,255.22058823529412
2021,2021-07-01,"légume vert, asperge",Prix moyen du produit importé en magasin,866.2549019607843
2021,2021-07-01,"légume vert, asperge",Prix moyen du produit local en magasin,828.2456140350877
2021,2021-07-01,"melon, pastèque",Prix moyen du produit importé en magasin,594.5180722891566
2021,2021-07-01,"melon, pastèque",Prix moyen du produit local en magasin,572.3174603174604
2021,2021-07-01,salade et tomate,Prix moyen du produit importé en magasin,792.9264705882352
2021,2021-07-01,salade et tomate,Prix moyen du produit local en magasin,820.1483870967742
2021,2021-08-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,374
2021,2021-08-01,agrume,Prix moyen du produit importé en magasin,831.1955835962145
2021,2021-08-01,agrume,Prix moyen du produit local en magasin,585.0052356020942
2021,2021-08-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,306.0927152317881
2021,2021-08-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,462.265625
2021,2021-08-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,859.149863760218
2021,2021-08-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,652.4075907590759
2021,2021-08-01,"banane, kiwi",Prix moyen du produit importé en magasin,3995
2021,2021-08-01,"banane, kiwi",Prix moyen du produit local en magasin,813.0985915492957
2021,2021-08-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,469.69879518072287
2021,2021-08-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,590.5418994413408
2021,2021-08-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,530.4572072072073
2021,2021-08-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,461.749343832021
2021,2021-08-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,549.6442307692307
2021,2021-08-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,402.73783783783784
2021,2021-08-01,fruit exotique,Prix moyen du produit importé en magasin,560
2021,2021-08-01,fruit exotique,Prix moyen du produit local en magasin,578.0985915492957
2021,2021-08-01,herbe aromatique,Prix moyen du produit local en magasin,175.52
2021,2021-08-01,légume frais : autres,Prix moyen du produit local en magasin,216.78571428571428
2021,2021-08-01,"légume vert, asperge",Prix moyen du produit importé en magasin,808.4732142857143
2021,2021-08-01,"légume vert, asperge",Prix moyen du produit local en magasin,736.8888888888889
2021,2021-08-01,"melon, pastèque",Prix moyen du produit importé en magasin,582.6103896103896
2021,2021-08-01,"melon, pastèque",Prix moyen du produit local en magasin,510.2
2021,2021-08-01,salade et tomate,Prix moyen du produit importé en magasin,756.3541666666666
2021,2021-08-01,salade et tomate,Prix moyen du produit local en magasin,808.874269005848
2021,2021-09-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,729.8571428571429
2021,2021-09-01,agrume,Prix moyen du produit importé en magasin,816.009375
2021,2021-09-01,agrume,Prix moyen du produit local en magasin,621.2127071823204
2021,2021-09-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,396.9555555555556
2021,2021-09-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,450.52941176470586
2021,2021-09-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,862.5321100917431
2021,2021-09-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,602.235
2021,2021-09-01,"banane, kiwi",Prix moyen du produit importé en magasin,3995
2021,2021-09-01,"banane, kiwi",Prix moyen du produit local en magasin,844.4117647058823
2021,2021-09-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,486.6304347826087
2021,2021-09-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,642.9336492890995
2021,2021-09-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,497.15819209039546
2021,2021-09-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,411.3328894806924
2021,2021-09-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,596.2971428571428
2021,2021-09-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,410.4470284237726
2021,2021-09-01,fruit exotique,Prix moyen du produit importé en magasin,604.2857142857143
2021,2021-09-01,fruit exotique,Prix moyen du produit local en magasin,640.1269035532995
2021,2021-09-01,herbe aromatique,Prix moyen du produit local en magasin,173.95
2021,2021-09-01,légume frais : autres,Prix moyen du produit local en magasin,249.65384615384616
2021,2021-09-01,"légume vert, asperge",Prix moyen du produit importé en magasin,778.3516483516484
2021,2021-09-01,"légume vert, asperge",Prix moyen du produit local en magasin,689.2424242424242
2021,2021-09-01,"melon, pastèque",Prix moyen du produit importé en magasin,632.525
2021,2021-09-01,"melon, pastèque",Prix moyen du produit local en magasin,593.6067415730337
2021,2021-09-01,salade et tomate,Prix moyen du produit importé en magasin,722.7906976744187
2021,2021-09-01,salade et tomate,Prix moyen du produit local en magasin,669.5248618784531
2021,2021-10-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,740.8974358974359
2021,2021-10-01,agrume,Prix moyen du produit importé en magasin,764.1527377521613
2021,2021-10-01,agrume,Prix moyen du produit local en magasin,631.9694915254237
2021,2021-10-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,450.8770053475936
2021,2021-10-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,448.13253012048193
2021,2021-10-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,957.483870967742
2021,2021-10-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,698.7527733755943
2021,2021-10-01,"banane, kiwi",Prix moyen du produit importé en magasin,3995
2021,2021-10-01,"banane, kiwi",Prix moyen du produit local en magasin,871.8656716417911
2021,2021-10-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,483.1506849315069
2021,2021-10-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,656.5577889447236
2021,2021-10-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,584.4763513513514
2021,2021-10-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,452.96661101836395
2021,2021-10-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,517.2727272727273
2021,2021-10-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,409.8304498269896
2021,2021-10-01,fruit exotique,Prix moyen du produit importé en magasin,516.1111111111111
2021,2021-10-01,fruit exotique,Prix moyen du produit local en magasin,609.8181818181819
2021,2021-10-01,herbe aromatique,Prix moyen du produit local en magasin,175.47368421052633
2021,2021-10-01,légume frais : autres,Prix moyen du produit local en magasin,295.6179775280899
2021,2021-10-01,"légume vert, asperge",Prix moyen du produit importé en magasin,844.3235294117648
