annee,date_arrondie,variete,categorie,prix_moyen
2022,2022-08-01,Mangue,Prix moyen du produit local en magasin,680
2022,2022-08-01,Maïs,Prix moyen du produit local en magasin,356.25
2022,2022-08-01,Melon,Prix moyen du produit importé en magasin,658.8787878787879
2022,2022-08-01,Melon,Prix moyen du produit local en magasin,799.516129032258
2022,2022-08-01,Navet,Prix moyen du produit local en magasin,551.2857142857143
2022,2022-08-01,Nectarine,Prix moyen du produit importé en magasin,513.4615384615385
2022,2022-08-01,Oignons,Prix moyen du produit importé en magasin,273.5817307692308
2022,2022-08-01,Oignons,Prix moyen du produit local en magasin,496.5243902439024
2022,2022-08-01,Orange,Prix moyen du produit importé en magasin,1013.709090909091
2022,2022-08-01,Orange,Prix moyen du produit local en magasin,641.25
2022,2022-08-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,583.7333333333333
2022,2022-08-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,397.6666666666667
2022,2022-08-01,Papaye,Prix moyen du produit importé en magasin,310
2022,2022-08-01,Papaye,Prix moyen du produit local en magasin,368.0075187969925
2022,2022-08-01,Pastèque,Prix moyen du produit importé en magasin,377
2022,2022-08-01,Pastèque,Prix moyen du produit local en magasin,417.3529411764706
2022,2022-08-01,Patate Douce,Prix moyen du produit local en magasin,784.8148148148148
2022,2022-08-01,Persil,Prix moyen du produit local en magasin,203.58333333333334
2022,2022-08-01,Poireau,Prix moyen du produit importé en magasin,1019.5912408759124
2022,2022-08-01,Poireau,Prix moyen du produit local en magasin,1267.6923076923076
2022,2022-08-01,Poivron,Prix moyen du produit importé en magasin,1235.6785714285713
2022,2022-08-01,Poivron,Prix moyen du produit local en magasin,1158.658536585366
2022,2022-08-01,Radis,Prix moyen du produit importé en magasin,455
2022,2022-08-01,Radis,Prix moyen du produit local en magasin,440.14285714285717
2022,2022-08-01,Salade,Prix moyen du produit importé en magasin,760
2022,2022-08-01,Salade,Prix moyen du produit local en magasin,844
2022,2022-08-01,Tomate,Prix moyen du produit importé en magasin,762.3913043478261
2022,2022-08-01,Tomate,Prix moyen du produit local en magasin,1336.7708333333333
2022,2022-09-01,Ail,Prix moyen du produit importé en magasin,514.5238095238095
2022,2022-09-01,Ananas,Prix moyen du produit importé en magasin,695
2022,2022-09-01,Ananas,Prix moyen du produit local en magasin,829.009009009009
2022,2022-09-01,Aubergine,Prix moyen du produit importé en magasin,662.6666666666666
2022,2022-09-01,Aubergine,Prix moyen du produit local en magasin,658.0373831775701
2022,2022-09-01,Avocat,Prix moyen du produit importé en magasin,910.7317073170732
2022,2022-09-01,Avocat,Prix moyen du produit local en magasin,1088
2022,2022-09-01,Banane,Prix moyen du produit importé en magasin,3995
2022,2022-09-01,Banane,Prix moyen du produit local en magasin,864.8780487804878
2022,2022-09-01,Brocoli,Prix moyen du produit importé en magasin,1080.8620689655172
2022,2022-09-01,Brocoli,Prix moyen du produit local en magasin,1243.0357142857142
2022,2022-09-01,Carotte,Prix moyen du produit importé en magasin,399.3888888888889
2022,2022-09-01,Carotte,Prix moyen du produit local en magasin,417.4761904761905
2022,2022-09-01,Chou De Chine,Prix moyen du produit importé en magasin,693.2258064516129
2022,2022-09-01,Chou De Chine,Prix moyen du produit local en magasin,649.1355140186915
2022,2022-09-01,Chou Rouge,Prix moyen du produit importé en magasin,580.8064516129032
2022,2022-09-01,Chou Rouge,Prix moyen du produit local en magasin,536.4615384615385
2022,2022-09-01,Chou-Fleur,Prix moyen du produit importé en magasin,1070
2022,2022-09-01,Chou-Fleur,Prix moyen du produit local en magasin,1041.9354838709678
2022,2022-09-01,Chouchoute,Prix moyen du produit local en magasin,329.01960784313724
2022,2022-09-01,"Citron, Lime",Prix moyen du produit importé en magasin,1177.7411764705882
2022,2022-09-01,"Citron, Lime",Prix moyen du produit local en magasin,780
2022,2022-09-01,Concombre,Prix moyen du produit importé en magasin,540.5
2022,2022-09-01,Concombre,Prix moyen du produit local en magasin,391.8390804597701
2022,2022-09-01,Courgette,Prix moyen du produit importé en magasin,763.8636363636364
2022,2022-09-01,Courgette,Prix moyen du produit local en magasin,809.4909090909091
2022,2022-09-01,Céleri,Prix moyen du produit importé en magasin,1110.5
2022,2022-09-01,Céleri,Prix moyen du produit local en magasin,853.8690476190476
2022,2022-09-01,"Mandarine, Clémentine",Prix moyen du produit importé en magasin,851.5486725663717
2022,2022-09-01,"Mandarine, Clémentine",Prix moyen du produit local en magasin,758.560606060606
2022,2022-09-01,Mangue,Prix moyen du produit local en magasin,679.1666666666666
2022,2022-09-01,Melon,Prix moyen du produit importé en magasin,703.0357142857143
2022,2022-09-01,Melon,Prix moyen du produit local en magasin,805.483870967742
2022,2022-09-01,Navet,Prix moyen du produit local en magasin,574.4174757281553
2022,2022-09-01,Nectarine,Prix moyen du produit importé en magasin,880.6521739130435
2022,2022-09-01,Oignons,Prix moyen du produit importé en magasin,289.09375
2022,2022-09-01,Oignons,Prix moyen du produit local en magasin,464.25
2022,2022-09-01,Orange,Prix moyen du produit importé en magasin,912.5942028985507
2022,2022-09-01,Orange,Prix moyen du produit local en magasin,652.196261682243
2022,2022-09-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,730.5714285714286
2022,2022-09-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,454.23728813559325
2022,2022-09-01,Papaye,Prix moyen du produit importé en magasin,295
2022,2022-09-01,Papaye,Prix moyen du produit local en magasin,349.52272727272725
2022,2022-09-01,Pastèque,Prix moyen du produit importé en magasin,501.6666666666667
2022,2022-09-01,Pastèque,Prix moyen du produit local en magasin,461.7105263157895
2022,2022-09-01,Patate Douce,Prix moyen du produit local en magasin,774.875
2022,2022-09-01,Persil,Prix moyen du produit local en magasin,200.4
2022,2022-09-01,Poireau,Prix moyen du produit importé en magasin,1020.625
2022,2022-09-01,Poireau,Prix moyen du produit local en magasin,1118.625
2022,2022-09-01,Poivron,Prix moyen du produit importé en magasin,1319.7010869565217
2022,2022-09-01,Poivron,Prix moyen du produit local en magasin,1192.5187969924812
2022,2022-09-01,Radis,Prix moyen du produit importé en magasin,517.8260869565217
2022,2022-09-01,Radis,Prix moyen du produit local en magasin,428.8095238095238
2022,2022-09-01,Salade,Prix moyen du produit importé en magasin,791.25
2022,2022-09-01,Salade,Prix moyen du produit local en magasin,778.1651376146789
2022,2022-09-01,Tomate,Prix moyen du produit importé en magasin,827.7272727272727
2022,2022-09-01,Tomate,Prix moyen du produit local en magasin,1294.014598540146
2022,2022-10-01,Ail,Prix moyen du produit importé en magasin,458.1060606060606
2022,2022-10-01,Ananas,Prix moyen du produit importé en magasin,647.5
2022,2022-10-01,Ananas,Prix moyen du produit local en magasin,852.8378378378378
2022,2022-10-01,Aubergine,Prix moyen du produit importé en magasin,657.7741935483871
2022,2022-10-01,Aubergine,Prix moyen du produit local en magasin,691.1875
2022,2022-10-01,Avocat,Prix moyen du produit importé en magasin,900.7272727272727
2022,2022-10-01,Avocat,Prix moyen du produit local en magasin,1019.0769230769231
2022,2022-10-01,Banane,Prix moyen du produit importé en magasin,3995
2022,2022-10-01,Banane,Prix moyen du produit local en magasin,810.1923076923077
2022,2022-10-01,Brocoli,Prix moyen du produit importé en magasin,987.1401869158879
2022,2022-10-01,Brocoli,Prix moyen du produit local en magasin,1065.6896551724137
2022,2022-10-01,Carotte,Prix moyen du produit importé en magasin,428.94444444444446
2022,2022-10-01,Carotte,Prix moyen du produit local en magasin,440.4017857142857
2022,2022-10-01,Chou De Chine,Prix moyen du produit importé en magasin,508.0625
2022,2022-10-01,Chou De Chine,Prix moyen du produit local en magasin,484
2022,2022-10-01,Chou Rouge,Prix moyen du produit importé en magasin,649.7826086956521
2022,2022-10-01,Chou Rouge,Prix moyen du produit local en magasin,597.6923076923077
2022,2022-10-01,Chou-Fleur,Prix moyen du produit importé en magasin,871.875
2022,2022-10-01,Chou-Fleur,Prix moyen du produit local en magasin,907.1212121212121
2022,2022-10-01,Chouchoute,Prix moyen du produit local en magasin,297.66379310344826
2022,2022-10-01,"Citron, Lime",Prix moyen du produit importé en magasin,1247.9268292682927
2022,2022-10-01,"Citron, Lime",Prix moyen du produit local en magasin,633.2203389830509
2022,2022-10-01,Concombre,Prix moyen du produit importé en magasin,402.7906976744186
2022,2022-10-01,Concombre,Prix moyen du produit local en magasin,325.4729064039409
2022,2022-10-01,Courgette,Prix moyen du produit importé en magasin,767.1212121212121
2022,2022-10-01,Courgette,Prix moyen du produit local en magasin,686.4415584415584
2022,2022-10-01,Céleri,Prix moyen du produit importé en magasin,812.6666666666666
2022,2022-10-01,Céleri,Prix moyen du produit local en magasin,741.5909090909091
2022,2022-10-01,Letchi,Prix moyen du produit local en magasin,1290
2022,2022-10-01,"Mandarine, Clémentine",Prix moyen du produit importé en magasin,862.3931623931624
2022,2022-10-01,"Mandarine, Clémentine",Prix moyen du produit local en magasin,789.047619047619
2022,2022-10-01,Mangue,Prix moyen du produit local en magasin,995
2022,2022-10-01,Maïs,Prix moyen du produit local en magasin,367.5
2022,2022-10-01,Melon,Prix moyen du produit importé en magasin,721.2264150943396
2022,2022-10-01,Melon,Prix moyen du produit local en magasin,787.528735632184
2022,2022-10-01,Navet,Prix moyen du produit local en magasin,575.056179775281
2022,2022-10-01,Nectarine,Prix moyen du produit importé en magasin,842.1875
2022,2022-10-01,Oignons,Prix moyen du produit importé en magasin,372.22
2022,2022-10-01,Oignons,Prix moyen du produit local en magasin,441.970297029703
2022,2022-10-01,Orange,Prix moyen du produit importé en magasin,813.6185567010309
2022,2022-10-01,Orange,Prix moyen du produit local en magasin,587.3103448275862
2022,2022-10-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,660.4864864864865
2022,2022-10-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,442
2022,2022-10-01,Papaye,Prix moyen du produit importé en magasin,345.8333333333333
2022,2022-10-01,Papaye,Prix moyen du produit local en magasin,309.6455696202532
2022,2022-10-01,Pastèque,Prix moyen du produit importé en magasin,528.7142857142857
2022,2022-10-01,Pastèque,Prix moyen du produit local en magasin,479.0416666666667
2022,2022-10-01,Patate Douce,Prix moyen du produit local en magasin,799.6626506024096
2022,2022-10-01,Persil,Prix moyen du produit local en magasin,182
2022,2022-10-01,Poireau,Prix moyen du produit importé en magasin,916.8019801980198
2022,2022-10-01,Poireau,Prix moyen du produit local en magasin,1015.4761904761905
2022,2022-10-01,Poivron,Prix moyen du produit importé en magasin,1282.3826086956522
2022,2022-10-01,Poivron,Prix moyen du produit local en magasin,1138.3098591549297
2022,2022-10-01,Radis,Prix moyen du produit importé en magasin,531.2
2022,2022-10-01,Radis,Prix moyen du produit local en magasin,348.041095890411
2022,2022-10-01,Salade,Prix moyen du produit importé en magasin,769.2857142857143
2022,2022-10-01,Salade,Prix moyen du produit local en magasin,433.4020618556701
2022,2022-10-01,Tomate,Prix moyen du produit importé en magasin,875.76
2022,2022-10-01,Tomate,Prix moyen du produit local en magasin,1329.4324324324325
2022,2022-11-01,Ail,Prix moyen du produit importé en magasin,493.4166666666667
2022,2022-11-01,Ananas,Prix moyen du produit importé en magasin,661
2022,2022-11-01,Ananas,Prix moyen du produit local en magasin,796.863309352518
2022,2022-11-01,Aubergine,Prix moyen du produit importé en magasin,640.1388888888889
2022,2022-11-01,Aubergine,Prix moyen du produit local en magasin,650.4910179640718
2022,2022-11-01,Avocat,Prix moyen du produit importé en magasin,826.311475409836
2022,2022-11-01,Avocat,Prix moyen du produit local en magasin,1060.0588235294117
2022,2022-11-01,Banane,Prix moyen du produit local en magasin,900.8396946564885
2022,2022-11-01,Brocoli,Prix moyen du produit importé en magasin,984.6907216494845
2022,2022-11-01,Brocoli,Prix moyen du produit local en magasin,924.0697674418604
2022,2022-11-01,Carotte,Prix moyen du produit importé en magasin,452.92452830188677
2022,2022-11-01,Carotte,Prix moyen du produit local en magasin,449.95714285714286
2022,2022-11-01,Chou De Chine,Prix moyen du produit importé en magasin,428.85714285714283
2022,2022-11-01,Chou De Chine,Prix moyen du produit local en magasin,475.56390977443607
2022,2022-11-01,Chou Rouge,Prix moyen du produit importé en magasin,812.1739130434783
2022,2022-11-01,Chou Rouge,Prix moyen du produit local en magasin,1135
2022,2022-11-01,Chou-Fleur,Prix moyen du produit importé en magasin,1039.6176470588234
2022,2022-11-01,Chou-Fleur,Prix moyen du produit local en magasin,950.9090909090909
2022,2022-11-01,Chouchoute,Prix moyen du produit local en magasin,286.13392857142856
2022,2022-11-01,"Citron, Lime",Prix moyen du produit importé en magasin,1107.3157894736842
2022,2022-11-01,"Citron, Lime",Prix moyen du produit local en magasin,954.9652777777778
2022,2022-11-01,Concombre,Prix moyen du produit importé en magasin,186.82089552238807
2022,2022-11-01,Concombre,Prix moyen du produit local en magasin,179.71485943775102
2022,2022-11-01,Courgette,Prix moyen du produit importé en magasin,520
2022,2022-11-01,Courgette,Prix moyen du produit local en magasin,459.58715596330273
2022,2022-11-01,Céleri,Prix moyen du produit importé en magasin,828.1944444444445
2022,2022-11-01,Céleri,Prix moyen du produit local en magasin,702.0886075949367
2022,2022-11-01,Letchi,Prix moyen du produit local en magasin,2500
2022,2022-11-01,"Mandarine, Clémentine",Prix moyen du produit importé en magasin,752.0336134453781
2022,2022-11-01,"Mandarine, Clémentine",Prix moyen du produit local en magasin,710.2923076923076
2022,2022-11-01,Maïs,Prix moyen du produit local en magasin,387
2022,2022-11-01,Melon,Prix moyen du produit importé en magasin,713.7755102040817
2022,2022-11-01,Melon,Prix moyen du produit local en magasin,770.394495412844
2022,2022-11-01,Navet,Prix moyen du produit local en magasin,451.936
2022,2022-11-01,Nectarine,Prix moyen du produit importé en magasin,936.5483870967741
2022,2022-11-01,Oignons,Prix moyen du produit importé en magasin,448.0670103092784
2022,2022-11-01,Oignons,Prix moyen du produit local en magasin,447.0153846153846
2022,2022-11-01,Orange,Prix moyen du produit importé en magasin,735.4824561403509
2022,2022-11-01,Orange,Prix moyen du produit local en magasin,621.8415841584158
2022,2022-11-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,748.7777777777778
2022,2022-11-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,605.1162790697674
2022,2022-11-01,Papaye,Prix moyen du produit importé en magasin,318.125
2022,2022-11-01,Papaye,Prix moyen du produit local en magasin,313.29787234042556
2022,2022-11-01,Pastèque,Prix moyen du produit importé en magasin,530.1
2022,2022-11-01,Pastèque,Prix moyen du produit local en magasin,405.72222222222223
2022,2022-11-01,Patate Douce,Prix moyen du produit local en magasin,796.4545454545455
2022,2022-11-01,Persil,Prix moyen du produit local en magasin,181.36363636363637
